,County,County Code,Year,Year Code,Cause of death,Deaths,Population,Crude Rate
980,"Cook County, IL",17031,2017,2017,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",33,5211263,0
981,"Cook County, IL",17031,2017,2017,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",700,5211263,13
982,"Cook County, IL",17031,2017,2017,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",433,5211263,8
983,"Cook County, IL",17031,2017,2017,Accidental poisoning by and exposure to alcohol,25,5211263,0
984,"Cook County, IL",17031,2017,2017,Accidental poisoning by and exposure to other gases and vapours,12,5211263,0
985,"Cook County, IL",17031,2017,2017,Exposure to unspecified factor causing fracture,26,5211263,0
986,"Cook County, IL",17031,2017,2017,Exposure to unspecified factor causing other and unspecified injury,48,5211263,0
987,"Cook County, IL",17031,2017,2017,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",12,5211263,0
988,"Cook County, IL",17031,2017,2017,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",37,5211263,0
989,"Cook County, IL",17031,2017,2017,Intentional self-poisoning by and exposure to other gases and vapours,19,5211263,0
990,"Cook County, IL",17031,2017,2017,"Intentional self-harm by hanging, strangulation and suffocation",165,5211263,3
991,"Cook County, IL",17031,2017,2017,Intentional self-harm by other and unspecified firearm discharge,153,5211263,2
992,"Cook County, IL",17031,2017,2017,Intentional self-harm by sharp object,11,5211263,0
993,"Cook County, IL",17031,2017,2017,Intentional self-harm by jumping from a high place,19,5211263,0
994,"Cook County, IL",17031,2017,2017,Intentional self-harm by jumping or lying before moving object,16,5211263,0
995,"Cook County, IL",17031,2017,2017,Assault by other and unspecified firearm discharge,711,5211263,13
996,"Cook County, IL",17031,2017,2017,Assault by sharp object,30,5211263,0
997,"Cook County, IL",17031,2017,2017,Assault by unspecified means,31,5211263,0
998,"Cook County, IL",17031,2017,2017,"Drowning and submersion, undetermined intent",16,5211263,0
999,"Cook County, IL",17031,2017,2017,Surgical operation with transplant of whole organ,15,5211263,0
1000,"Cook County, IL",17031,2017,2017,Surgical operation with implant of artificial internal device,11,5211263,0
1001,"Cook County, IL",17031,2017,2017,Sequelae of assault,10,5211263,0
1002,"Cook County, IL",17031,2018,2018,Enterocolitis due to Clostridium difficile,79,5180493,1
1003,"Cook County, IL",17031,2018,2018,Gastroenteritis and colitis of unspecified origin,25,5180493,0
1004,"Cook County, IL",17031,2018,2018,Septicaemia due to other Gram-negative organisms,30,5180493,0
1005,"Cook County, IL",17031,2018,2018,"Septicaemia, unspecified",556,5180493,10
1006,"Cook County, IL",17031,2018,2018,"Bacterial infection, unspecified",14,5180493,0
1007,"Cook County, IL",17031,2018,2018,Chronic viral hepatitis C,42,5180493,0
1008,"Cook County, IL",17031,2018,2018,HIV disease resulting in other bacterial infections,10,5180493,0
1009,"Cook County, IL",17031,2018,2018,HIV disease resulting in multiple infections,16,5180493,0
1010,"Cook County, IL",17031,2018,2018,HIV disease resulting in other specified conditions,31,5180493,0
1011,"Cook County, IL",17031,2018,2018,Unspecified human immunodeficiency virus [HIV] disease,29,5180493,0
1012,"Cook County, IL",17031,2018,2018,Other viral infections of unspecified site,17,5180493,0
1013,"Cook County, IL",17031,2018,2018,"Tongue, unspecified - Malignant neoplasms",45,5180493,0
1014,"Cook County, IL",17031,2018,2018,"Mouth, unspecified - Malignant neoplasms",16,5180493,0
1015,"Cook County, IL",17031,2018,2018,"Tonsil, unspecified - Malignant neoplasms",16,5180493,0
1016,"Cook County, IL",17031,2018,2018,"Oropharynx, unspecified - Malignant neoplasms",19,5180493,0
1017,"Cook County, IL",17031,2018,2018,"Nasopharynx, unspecified - Malignant neoplasms",13,5180493,0
1018,"Cook County, IL",17031,2018,2018,"Pharynx, unspecified - Malignant neoplasms",27,5180493,0
1019,"Cook County, IL",17031,2018,2018,"Oesophagus, unspecified - Malignant neoplasms",187,5180493,3
1020,"Cook County, IL",17031,2018,2018,Cardia - Malignant neoplasms,12,5180493,0
1021,"Cook County, IL",17031,2018,2018,"Stomach, unspecified - Malignant neoplasms",215,5180493,4
1022,"Cook County, IL",17031,2018,2018,Duodenum - Malignant neoplasms,14,5180493,0
1023,"Cook County, IL",17031,2018,2018,"Small intestine, unspecified - Malignant neoplasms",14,5180493,0
1024,"Cook County, IL",17031,2018,2018,Appendix - Malignant neoplasms,17,5180493,0
1025,"Cook County, IL",17031,2018,2018,Sigmoid colon - Malignant neoplasms,11,5180493,0
1026,"Cook County, IL",17031,2018,2018,"Colon, unspecified - Malignant neoplasms",663,5180493,12
1027,"Cook County, IL",17031,2018,2018,Malignant neoplasm of rectosigmoid junction,33,5180493,0
1028,"Cook County, IL",17031,2018,2018,Malignant neoplasm of rectum,104,5180493,2
1029,"Cook County, IL",17031,2018,2018,Liver cell carcinoma - Malignant neoplasms,155,5180493,3
1030,"Cook County, IL",17031,2018,2018,Intrahepatic bile duct carcinoma - Malignant neoplasms,158,5180493,3
1031,"Cook County, IL",17031,2018,2018,"Liver, unspecified - Malignant neoplasms",135,5180493,2
1032,"Cook County, IL",17031,2018,2018,Malignant neoplasm of gallbladder,47,5180493,0
1033,"Cook County, IL",17031,2018,2018,Extrahepatic bile duct - Malignant neoplasms,20,5180493,0
1034,"Cook County, IL",17031,2018,2018,"Biliary tract, unspecified - Malignant neoplasms",11,5180493,0
1035,"Cook County, IL",17031,2018,2018,"Pancreas, unspecified - Malignant neoplasms",736,5180493,14
1036,"Cook County, IL",17031,2018,2018,Ill-defined sites within the digestive system - Malignant neoplasms,25,5180493,0
1037,"Cook County, IL",17031,2018,2018,"Larynx, unspecified - Malignant neoplasms",59,5180493,1
1038,"Cook County, IL",17031,2018,2018,"Bronchus or lung, unspecified - Malignant neoplasms",1903,5180493,36
1039,"Cook County, IL",17031,2018,2018,"Bone and articular cartilage, unspecified - Malignant neoplasms",11,5180493,0
1040,"Cook County, IL",17031,2018,2018,"Malignant melanoma of skin, unspecified - Malignant neoplasms",77,5180493,1
1041,"Cook County, IL",17031,2018,2018,Skin of scalp and neck - Malignant neoplasms,15,5180493,0
1042,"Cook County, IL",17031,2018,2018,"Malignant neoplasm of skin, unspecified - Malignant neoplasms",19,5180493,0
1043,"Cook County, IL",17031,2018,2018,"Mesothelioma, unspecified - Malignant neoplasms",26,5180493,0
1044,"Cook County, IL",17031,2018,2018,Retroperitoneum - Malignant neoplasms,10,5180493,0
1045,"Cook County, IL",17031,2018,2018,"Connective and soft tissue, unspecified - Malignant neoplasms",71,5180493,1
1046,"Cook County, IL",17031,2018,2018,"Breast, unspecified - Malignant neoplasms",742,5180493,14
1047,"Cook County, IL",17031,2018,2018,"Vulva, unspecified - Malignant neoplasms",21,5180493,0
1048,"Cook County, IL",17031,2018,2018,"Cervix uteri, unspecified - Malignant neoplasms",64,5180493,1
1049,"Cook County, IL",17031,2018,2018,Endometrium - Malignant neoplasms,131,5180493,2
1050,"Cook County, IL",17031,2018,2018,"Malignant neoplasm of uterus, part unspecified",96,5180493,1
1051,"Cook County, IL",17031,2018,2018,Malignant neoplasm of ovary,221,5180493,4
1052,"Cook County, IL",17031,2018,2018,Fallopian tube - Malignant neoplasms,15,5180493,0
1053,"Cook County, IL",17031,2018,2018,Malignant neoplasm of prostate,472,5180493,9
1054,"Cook County, IL",17031,2018,2018,"Malignant neoplasm of kidney, except renal pelvis",186,5180493,3
1055,"Cook County, IL",17031,2018,2018,"Bladder, unspecified - Malignant neoplasms",236,5180493,4
1056,"Cook County, IL",17031,2018,2018,"Brain, unspecified - Malignant neoplasms",208,5180493,4
1057,"Cook County, IL",17031,2018,2018,Malignant neoplasm of thyroid gland,27,5180493,0
1058,"Cook County, IL",17031,2018,2018,"Head, face and neck - Malignant neoplasms",10,5180493,0
1059,"Cook County, IL",17031,2018,2018,Abdomen - Malignant neoplasms,10,5180493,0
1060,"Cook County, IL",17031,2018,2018,Secondary malignant neoplasm of retroperitoneum and peritoneum - Malignant neoplasms,16,5180493,0
1061,"Cook County, IL",17031,2018,2018,Secondary malignant neoplasm of liver - Malignant neoplasms,29,5180493,0
1062,"Cook County, IL",17031,2018,2018,Secondary malignant neoplasm of brain and cerebral meninges - Malignant neoplasms,10,5180493,0
1063,"Cook County, IL",17031,2018,2018,Secondary malignant neoplasm of other specified sites - Malignant neoplasms,42,5180493,0
1064,"Cook County, IL",17031,2018,2018,Malignant neoplasm without specification of site,444,5180493,8
1065,"Cook County, IL",17031,2018,2018,"Hodgkin disease, unspecified",15,5180493,0
1066,"Cook County, IL",17031,2018,2018,Non-Hodgkin lymphoma small cleaved cell (diffuse),17,5180493,0
1067,"Cook County, IL",17031,2018,2018,Non-Hodgkin lymphoma large cell (diffuse),59,5180493,1
1068,"Cook County, IL",17031,2018,2018,Other and unspecified T-cell lymphomas - Malignant neoplasms,22,5180493,0
1069,"Cook County, IL",17031,2018,2018,"B-cell lymphoma, unspecified - Malignant neoplasms",48,5180493,0
1070,"Cook County, IL",17031,2018,2018,"Non-Hodgkin lymphoma, unspecified type",150,5180493,2
1071,"Cook County, IL",17031,2018,2018,Multiple myeloma - Malignant neoplasms,166,5180493,3
1072,"Cook County, IL",17031,2018,2018,Acute lymphoblastic leukaemia - Malignant neoplasms,22,5180493,0
1073,"Cook County, IL",17031,2018,2018,Chronic lymphocytic leukaemia - Malignant neoplasms,66,5180493,1
1074,"Cook County, IL",17031,2018,2018,Acute myeloid leukaemia - Malignant neoplasms,142,5180493,2
1075,"Cook County, IL",17031,2018,2018,Chronic myeloid leukaemia - Malignant neoplasms,13,5180493,0
1076,"Cook County, IL",17031,2018,2018,Acute leukaemia of unspecified cell type - Malignant neoplasms,15,5180493,0
1077,"Cook County, IL",17031,2018,2018,"Leukaemia, unspecified - Malignant neoplasms",29,5180493,0
1078,"Cook County, IL",17031,2018,2018,Malignant neoplasms of independent (primary) multiple sites,58,5180493,1
1079,"Cook County, IL",17031,2018,2018,"Meninges, unspecified - Benign neoplasms",10,5180493,0
1080,"Cook County, IL",17031,2018,2018,"Brain, unspecified - Uncertain neoplasms",34,5180493,0
1081,"Cook County, IL",17031,2018,2018,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",102,5180493,2
1082,"Cook County, IL",17031,2018,2018,Chronic myeloproliferative disease - Uncertain neoplasms,19,5180493,0
1083,"Cook County, IL",17031,2018,2018,"Neoplasm of uncertain or unknown behaviour, unspecified - Uncertain neoplasms",13,5180493,0
1084,"Cook County, IL",17031,2018,2018,Sickle-cell anaemia without crisis,14,5180493,0
1085,"Cook County, IL",17031,2018,2018,"Anaemia, unspecified",57,5180493,1
1086,"Cook County, IL",17031,2018,2018,Disseminated intravascular coagulation [defibrination syndrome],10,5180493,0
1087,"Cook County, IL",17031,2018,2018,"Coagulation defect, unspecified",20,5180493,0
1088,"Cook County, IL",17031,2018,2018,"Sarcoidosis, unspecified",18,5180493,0
1089,"Cook County, IL",17031,2018,2018,"Hypothyroidism, unspecified",22,5180493,0
1090,"Cook County, IL",17031,2018,2018,"Insulin-dependent diabetes mellitus, with renal complications",11,5180493,0
1091,"Cook County, IL",17031,2018,2018,"Insulin-dependent diabetes mellitus, without complications",21,5180493,0
1092,"Cook County, IL",17031,2018,2018,"Non-insulin-dependent diabetes mellitus, with renal complications",87,5180493,1
1093,"Cook County, IL",17031,2018,2018,"Non-insulin-dependent diabetes mellitus, with peripheral circulatory complications",18,5180493,0
1094,"Cook County, IL",17031,2018,2018,"Non-insulin-dependent diabetes mellitus, without complications",203,5180493,3
1095,"Cook County, IL",17031,2018,2018,"Unspecified diabetes mellitus, with ketoacidosis",47,5180493,0
1096,"Cook County, IL",17031,2018,2018,"Unspecified diabetes mellitus, with renal complications",174,5180493,3
1097,"Cook County, IL",17031,2018,2018,"Unspecified diabetes mellitus, with peripheral circulatory complications",32,5180493,0
1098,"Cook County, IL",17031,2018,2018,"Unspecified diabetes mellitus, with multiple complications",16,5180493,0
1099,"Cook County, IL",17031,2018,2018,"Unspecified diabetes mellitus, without complications",480,5180493,9
1100,"Cook County, IL",17031,2018,2018,Unspecified severe protein-energy malnutrition,78,5180493,1
1101,"Cook County, IL",17031,2018,2018,Unspecified protein-energy malnutrition,39,5180493,0
1102,"Cook County, IL",17031,2018,2018,Other obesity,74,5180493,1
1103,"Cook County, IL",17031,2018,2018,"Obesity, unspecified",31,5180493,0
1104,"Cook County, IL",17031,2018,2018,Pure hypercholesterolaemia,17,5180493,0
1105,"Cook County, IL",17031,2018,2018,"Hyperlipidaemia, unspecified",92,5180493,1
1106,"Cook County, IL",17031,2018,2018,"Disorder of lipoprotein metabolism, unspecified",13,5180493,0
1107,"Cook County, IL",17031,2018,2018,Organ-limited amyloidosis,26,5180493,0
1108,"Cook County, IL",17031,2018,2018,Volume depletion,16,5180493,0
1109,"Cook County, IL",17031,2018,2018,Acidosis,31,5180493,0
1110,"Cook County, IL",17031,2018,2018,"Metabolic disorder, unspecified",30,5180493,0
1111,"Cook County, IL",17031,2018,2018,"Vascular dementia, unspecified",197,5180493,3
1112,"Cook County, IL",17031,2018,2018,Unspecified dementia,1706,5180493,32
1113,"Cook County, IL",17031,2018,2018,"Mental and behavioural disorders due to use of alcohol, harmful use",26,5180493,0
1114,"Cook County, IL",17031,2018,2018,"Mental and behavioural disorders due to use of alcohol, dependence syndrome",154,5180493,3
1115,"Cook County, IL",17031,2018,2018,Huntington disease,16,5180493,0
1116,"Cook County, IL",17031,2018,2018,Motor neuron disease,84,5180493,1
1117,"Cook County, IL",17031,2018,2018,Parkinson disease,444,5180493,8
1118,"Cook County, IL",17031,2018,2018,Progressive supranuclear ophthalmoplegia [Steele-Richardson-Olszewski],16,5180493,0
1119,"Cook County, IL",17031,2018,2018,Alzheimer disease with late onset,24,5180493,0
1120,"Cook County, IL",17031,2018,2018,"Alzheimer disease, unspecified",1190,5180493,23
1121,"Cook County, IL",17031,2018,2018,Circumscribed brain atrophy,27,5180493,0
1122,"Cook County, IL",17031,2018,2018,"Senile degeneration of brain, not elsewhere classified",202,5180493,3
1123,"Cook County, IL",17031,2018,2018,Other specified degenerative diseases of nervous system,74,5180493,1
1124,"Cook County, IL",17031,2018,2018,"Degenerative disease of nervous system, unspecified",23,5180493,0
1125,"Cook County, IL",17031,2018,2018,Multiple sclerosis,69,5180493,1
1126,"Cook County, IL",17031,2018,2018,"Epilepsy, unspecified",24,5180493,0
1127,"Cook County, IL",17031,2018,2018,"Status epilepticus, unspecified",14,5180493,0
1128,"Cook County, IL",17031,2018,2018,Sleep apnoea,26,5180493,0
1129,"Cook County, IL",17031,2018,2018,Myasthenia gravis,12,5180493,0
1130,"Cook County, IL",17031,2018,2018,"Infantile cerebral palsy, unspecified",36,5180493,0
1131,"Cook County, IL",17031,2018,2018,"Anoxic brain damage, not elsewhere classified",130,5180493,2
1132,"Cook County, IL",17031,2018,2018,"Encephalopathy, unspecified",43,5180493,0
1133,"Cook County, IL",17031,2018,2018,Cerebral oedema,16,5180493,0
1134,"Cook County, IL",17031,2018,2018,Tricuspid insufficiency,12,5180493,0
1135,"Cook County, IL",17031,2018,2018,Essential (primary) hypertension,310,5180493,6
1136,"Cook County, IL",17031,2018,2018,Hypertensive heart disease with (congestive) heart failure,267,5180493,5
1137,"Cook County, IL",17031,2018,2018,Hypertensive heart disease without (congestive) heart failure,819,5180493,15
1138,"Cook County, IL",17031,2018,2018,Hypertensive renal disease with renal failure,191,5180493,3
1139,"Cook County, IL",17031,2018,2018,Hypertensive renal disease without renal failure,24,5180493,0
1140,"Cook County, IL",17031,2018,2018,Hypertensive heart and renal disease with (congestive) heart failure,62,5180493,1
1141,"Cook County, IL",17031,2018,2018,Hypertensive heart and renal disease with renal failure,33,5180493,0
1142,"Cook County, IL",17031,2018,2018,Hypertensive heart and renal disease with both (congestive) heart failure and renal failure,43,5180493,0
1143,"Cook County, IL",17031,2018,2018,"Hypertensive heart and renal disease, unspecified",21,5180493,0
1144,"Cook County, IL",17031,2018,2018,Acute subendocardial myocardial infarction,71,5180493,1
1145,"Cook County, IL",17031,2018,2018,"Acute myocardial infarction, unspecified",1644,5180493,31
1146,"Cook County, IL",17031,2018,2018,"Acute ischaemic heart disease, unspecified",40,5180493,0
1147,"Cook County, IL",17031,2018,2018,"Atherosclerotic cardiovascular disease, so described",434,5180493,8
1148,"Cook County, IL",17031,2018,2018,Atherosclerotic heart disease,2321,5180493,44
1149,"Cook County, IL",17031,2018,2018,Ischaemic cardiomyopathy,175,5180493,3
1150,"Cook County, IL",17031,2018,2018,Other forms of chronic ischaemic heart disease,10,5180493,0
1151,"Cook County, IL",17031,2018,2018,"Chronic ischaemic heart disease, unspecified",124,5180493,2
1152,"Cook County, IL",17031,2018,2018,Pulmonary embolism without mention of acute cor pulmonale,130,5180493,2
1153,"Cook County, IL",17031,2018,2018,Other secondary pulmonary hypertension,110,5180493,2
1154,"Cook County, IL",17031,2018,2018,"Pulmonary heart disease, unspecified",11,5180493,0
1155,"Cook County, IL",17031,2018,2018,Pericardial effusion (noninflammatory),12,5180493,0
1156,"Cook County, IL",17031,2018,2018,Acute and subacute infective endocarditis,18,5180493,0
1157,"Cook County, IL",17031,2018,2018,Mitral (valve) insufficiency,25,5180493,0
1158,"Cook County, IL",17031,2018,2018,Aortic (valve) stenosis,161,5180493,3
1159,"Cook County, IL",17031,2018,2018,"Endocarditis, valve unspecified",49,5180493,0
1160,"Cook County, IL",17031,2018,2018,Dilated cardiomyopathy,80,5180493,1
1161,"Cook County, IL",17031,2018,2018,Other hypertrophic cardiomyopathy,13,5180493,0
1162,"Cook County, IL",17031,2018,2018,"Cardiomyopathy, unspecified",289,5180493,5
1163,"Cook County, IL",17031,2018,2018,Other specified conduction disorders,10,5180493,0
1164,"Cook County, IL",17031,2018,2018,"Cardiac arrest, unspecified",124,5180493,2
1165,"Cook County, IL",17031,2018,2018,Atrial fibrillation and flutter,303,5180493,5
1166,"Cook County, IL",17031,2018,2018,Ventricular fibrillation and flutter,30,5180493,0
1167,"Cook County, IL",17031,2018,2018,"Cardiac arrhythmia, unspecified",83,5180493,1
1168,"Cook County, IL",17031,2018,2018,Congestive heart failure,1134,5180493,21
1169,"Cook County, IL",17031,2018,2018,"Heart failure, unspecified",302,5180493,5
1170,"Cook County, IL",17031,2018,2018,"Myocarditis, unspecified",16,5180493,0
1171,"Cook County, IL",17031,2018,2018,"Cardiovascular disease, unspecified",990,5180493,19
1172,"Cook County, IL",17031,2018,2018,Other ill-defined heart diseases,11,5180493,0
1173,"Cook County, IL",17031,2018,2018,"Heart disease, unspecified",73,5180493,1
1174,"Cook County, IL",17031,2018,2018,"Subarachnoid haemorrhage, unspecified",75,5180493,1
1175,"Cook County, IL",17031,2018,2018,"Intracerebral haemorrhage, intraventricular",24,5180493,0
1176,"Cook County, IL",17031,2018,2018,"Intracerebral haemorrhage, unspecified",232,5180493,4
1177,"Cook County, IL",17031,2018,2018,Subdural haemorrhage (acute)(nontraumatic),56,5180493,1
1178,"Cook County, IL",17031,2018,2018,"Intracranial haemorrhage (nontraumatic), unspecified",156,5180493,3
1179,"Cook County, IL",17031,2018,2018,Cerebral infarction due to embolism of cerebral arteries,13,5180493,0
1180,"Cook County, IL",17031,2018,2018,Cerebral infarction due to unspecified occlusion or stenosis of cerebral arteries,13,5180493,0
1181,"Cook County, IL",17031,2018,2018,"Cerebral infarction, unspecified",253,5180493,4
1182,"Cook County, IL",17031,2018,2018,"Stroke, not specified as haemorrhage or infarction",786,5180493,15
1183,"Cook County, IL",17031,2018,2018,Cerebral atherosclerosis,123,5180493,2
1184,"Cook County, IL",17031,2018,2018,Other specified cerebrovascular diseases,17,5180493,0
1185,"Cook County, IL",17031,2018,2018,"Cerebrovascular disease, unspecified",391,5180493,7
1186,"Cook County, IL",17031,2018,2018,Sequelae of cerebral infarction,32,5180493,0
1187,"Cook County, IL",17031,2018,2018,"Sequelae of stroke, not specified as haemorrhage or infarction",142,5180493,2
1188,"Cook County, IL",17031,2018,2018,Sequelae of other and unspecified cerebrovascular diseases,69,5180493,1
1189,"Cook County, IL",17031,2018,2018,Generalized and unspecified atherosclerosis,44,5180493,0
1190,"Cook County, IL",17031,2018,2018,Dissection of aorta [any part],58,5180493,1
1191,"Cook County, IL",17031,2018,2018,"Abdominal aortic aneurysm, ruptured",29,5180493,0
1192,"Cook County, IL",17031,2018,2018,"Abdominal aortic aneurysm, without mention of rupture",13,5180493,0
1193,"Cook County, IL",17031,2018,2018,"Aortic aneurysm of unspecified site, ruptured",16,5180493,0
1194,"Cook County, IL",17031,2018,2018,"Peripheral vascular disease, unspecified",161,5180493,3
1195,"Cook County, IL",17031,2018,2018,Phlebitis and thrombophlebitis of other deep vessels of lower extremities,61,5180493,1
1196,"Cook County, IL",17031,2018,2018,"Influenza with pneumonia, influenza virus identified",30,5180493,0
1197,"Cook County, IL",17031,2018,2018,"Influenza with other respiratory manifestations, influenza virus identified",26,5180493,0
1198,"Cook County, IL",17031,2018,2018,"Influenza with pneumonia, virus not identified",41,5180493,0
1199,"Cook County, IL",17031,2018,2018,"Influenza with other respiratory manifestations, virus not identified",43,5180493,0
1200,"Cook County, IL",17031,2018,2018,Pneumonia due to staphylococcus,11,5180493,0
1201,"Cook County, IL",17031,2018,2018,"Bacterial pneumonia, unspecified",26,5180493,0
1202,"Cook County, IL",17031,2018,2018,"Bronchopneumonia, unspecified",12,5180493,0
1203,"Cook County, IL",17031,2018,2018,"Lobar pneumonia, unspecified",10,5180493,0
1204,"Cook County, IL",17031,2018,2018,"Pneumonia, unspecified",765,5180493,14
1205,"Cook County, IL",17031,2018,2018,"Emphysema, unspecified",85,5180493,1
1206,"Cook County, IL",17031,2018,2018,Chronic obstructive pulmonary disease with acute lower respiratory infection,156,5180493,3
1207,"Cook County, IL",17031,2018,2018,"Chronic obstructive pulmonary disease with acute exacerbation, unspecified",61,5180493,1
1208,"Cook County, IL",17031,2018,2018,Other specified chronic obstructive pulmonary disease,17,5180493,0
1209,"Cook County, IL",17031,2018,2018,"Chronic obstructive pulmonary disease, unspecified",1204,5180493,23
1210,"Cook County, IL",17031,2018,2018,"Asthma, unspecified",57,5180493,1
1211,"Cook County, IL",17031,2018,2018,Pneumonitis due to food and vomit,308,5180493,5
1212,"Cook County, IL",17031,2018,2018,Adult respiratory distress syndrome,17,5180493,0
1213,"Cook County, IL",17031,2018,2018,Pulmonary oedema,12,5180493,0
1214,"Cook County, IL",17031,2018,2018,Other interstitial pulmonary diseases with fibrosis,175,5180493,3
1215,"Cook County, IL",17031,2018,2018,"Interstitial pulmonary disease, unspecified",74,5180493,1
1216,"Cook County, IL",17031,2018,2018,"Pleural effusion, not elsewhere classified",19,5180493,0
1217,"Cook County, IL",17031,2018,2018,"Pneumothorax, unspecified",10,5180493,0
1218,"Cook County, IL",17031,2018,2018,Acute respiratory failure,29,5180493,0
1219,"Cook County, IL",17031,2018,2018,Chronic respiratory failure,80,5180493,1
1220,"Cook County, IL",17031,2018,2018,"Respiratory failure, unspecified",28,5180493,0
1221,"Cook County, IL",17031,2018,2018,Other disorders of lung,32,5180493,0
1222,"Cook County, IL",17031,2018,2018,Acute vascular disorders of intestine,17,5180493,0
1223,"Cook County, IL",17031,2018,2018,"Vascular disorder of intestine, unspecified",88,5180493,1
1224,"Cook County, IL",17031,2018,2018,Other and unspecified intestinal obstruction,77,5180493,1
1225,"Cook County, IL",17031,2018,2018,"Diverticular disease of intestine, part unspecified, without perforation or abscess",13,5180493,0
1226,"Cook County, IL",17031,2018,2018,Perforation of intestine (nontraumatic),41,5180493,0
1227,"Cook County, IL",17031,2018,2018,Acute peritonitis,11,5180493,0
1228,"Cook County, IL",17031,2018,2018,"Peritonitis, unspecified",15,5180493,0
1229,"Cook County, IL",17031,2018,2018,Alcoholic hepatitis,13,5180493,0
1230,"Cook County, IL",17031,2018,2018,Alcoholic cirrhosis of liver,172,5180493,3
1231,"Cook County, IL",17031,2018,2018,Alcoholic hepatic failure,21,5180493,0
1232,"Cook County, IL",17031,2018,2018,"Alcoholic liver disease, unspecified",15,5180493,0
1233,"Cook County, IL",17031,2018,2018,Acute and subacute hepatic failure,18,5180493,0
1234,"Cook County, IL",17031,2018,2018,"Hepatic failure, unspecified",48,5180493,0
1235,"Cook County, IL",17031,2018,2018,Other and unspecified cirrhosis of liver,261,5180493,5
1236,"Cook County, IL",17031,2018,2018,"Fatty (change of) liver, not elsewhere classified",23,5180493,0
1237,"Cook County, IL",17031,2018,2018,"Liver disease, unspecified",57,5180493,1
1238,"Cook County, IL",17031,2018,2018,Acute cholecystitis,23,5180493,0
1239,"Cook County, IL",17031,2018,2018,"Cholecystitis, unspecified",18,5180493,0
1240,"Cook County, IL",17031,2018,2018,Cholangitis,18,5180493,0
1241,"Cook County, IL",17031,2018,2018,"Acute pancreatitis, unspecified",29,5180493,0
1242,"Cook County, IL",17031,2018,2018,"Disease of pancreas, unspecified",12,5180493,0
1243,"Cook County, IL",17031,2018,2018,"Gastrointestinal haemorrhage, unspecified",99,5180493,1
1244,"Cook County, IL",17031,2018,2018,"Cellulitis, unspecified",12,5180493,0
1245,"Cook County, IL",17031,2018,2018,"Decubitus ulcer and pressure area, unspecified",19,5180493,0
1246,"Cook County, IL",17031,2018,2018,"Chronic ulcer of skin, not elsewhere classified",13,5180493,0
1247,"Cook County, IL",17031,2018,2018,"Rheumatoid arthritis, unspecified",27,5180493,0
1248,"Cook County, IL",17031,2018,2018,Systemic lupus erythematosus with organ or system involvement,14,5180493,0
1249,"Cook County, IL",17031,2018,2018,Other forms of systemic sclerosis,15,5180493,0
1250,"Cook County, IL",17031,2018,2018,Other specified disorders of muscle,10,5180493,0
1251,"Cook County, IL",17031,2018,2018,Necrotizing fasciitis,16,5180493,0
1252,"Cook County, IL",17031,2018,2018,"Osteomyelitis, unspecified",39,5180493,0
1253,"Cook County, IL",17031,2018,2018,"Tubulo-interstitial nephritis, not specified as acute or chronic",10,5180493,0
1254,"Cook County, IL",17031,2018,2018,"Acute renal failure, unspecified",160,5180493,3
1255,"Cook County, IL",17031,2018,2018,"Chronic kidney disease, stage 4",11,5180493,0
1256,"Cook County, IL",17031,2018,2018,"Chronic kidney disease, stage 5",565,5180493,10
1257,"Cook County, IL",17031,2018,2018,"Chronic renal failure, unspecified",183,5180493,3
1258,"Cook County, IL",17031,2018,2018,Unspecified renal failure,151,5180493,2
1259,"Cook County, IL",17031,2018,2018,Other specified disorders of kidney and ureter,55,5180493,1
1260,"Cook County, IL",17031,2018,2018,"Disorder of kidney and ureter, unspecified",17,5180493,0
1261,"Cook County, IL",17031,2018,2018,"Urinary tract infection, site not specified",183,5180493,3
1262,"Cook County, IL",17031,2018,2018,Newborn affected by premature rupture of membranes,21,5180493,0
1263,"Cook County, IL",17031,2018,2018,Extreme immaturity,87,5180493,1
1264,"Cook County, IL",17031,2018,2018,Other preterm infants,17,5180493,0
1265,"Cook County, IL",17031,2018,2018,"Congenital malformation of heart, unspecified",15,5180493,0
1266,"Cook County, IL",17031,2018,2018,"Down syndrome, unspecified",27,5180493,0
1267,"Cook County, IL",17031,2018,2018,Other and unspecified convulsions,12,5180493,0
1268,"Cook County, IL",17031,2018,2018,Cardiogenic shock,11,5180493,0
1269,"Cook County, IL",17031,2018,2018,"Haemorrhage, not elsewhere classified",10,5180493,0
1270,"Cook County, IL",17031,2018,2018,Other lack of expected normal physiological development,108,5180493,2
1271,"Cook County, IL",17031,2018,2018,Other specified general symptoms and signs,11,5180493,0
1272,"Cook County, IL",17031,2018,2018,Other ill-defined and unspecified causes of mortality,113,5180493,2
